"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"31780","","Reconstruct windpipe          ","A","1310200","$1,308.99","$1,308.99","NA","$1,430.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$729.23","$729.23","","","",
"31781","","Reconstruct windpipe          ","A","1310200","$1,551.52","$1,551.52","NA","$1,695.04","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$913.38","$913.38","","","",
"31785","","Remove windpipe lesion        ","A","1310200","$1,170.28","$1,170.28","NA","$1,278.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$674.47","$674.47","","","",
"31786","","Remove windpipe lesion        ","A","1310200","$1,616.83","$1,616.83","NA","$1,766.38","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$934.33","$934.33","","","",
"31800","","Repair of windpipe injury     ","A","1310200","$807.88","$807.88","NA","$882.61","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$300.66","$300.66","","","",
"31805","","Repair of windpipe injury     ","A","1310200","$914.70","$914.70","NA","$999.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$493.26","$493.26","","","",
"31820","","Closure of windpipe lesion    ","A","1310200","$478.39","$359.50","$522.64","$392.75","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$170.55","$170.55","","","",
"31825","","Repair of windpipe defect     ","A","1310200","$659.02","$524.12","$719.98","$572.60","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$259.86","$259.86","","","",
"31830","","Revise windpipe scar          ","A","1310200","$489.02","$377.33","$534.25","$412.23","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$169.81","$169.81","","","",
"32035","","Thoracostomy w/rib resection  ","A","1310200","$816.12","$816.12","NA","$891.61","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$414.97","$414.97","","","",
"32036","","Thoracostomy w/flap drainage  ","A","1310200","$867.02","$867.02","NA","$947.22","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$452.09","$452.09","","","",
"32096","","Open wedge/bx lung infiltr    ","A","1310200","$900.60","$900.60","NA","$983.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$505.39","$505.39","","","",
"32097","","Open wedge/bx lung nodule     ","A","1310200","$899.75","$899.75","NA","$982.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$505.39","$505.39","","","",
"32098","","Open biopsy of lung pleura    ","A","1310200","$854.18","$854.18","NA","$933.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$474.51","$474.51","","","",
"32100","","Exploration of chest          ","A","1310200","$906.15","$906.15","NA","$989.97","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$505.39","$505.39","","","",
"32110","","Explore/repair chest          ","A","1310200","$1,640.92","$1,640.92","NA","$1,792.70","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$929.18","$929.18","","","",
"32120","","Re-exploration of chest       ","A","1310200","$976.49","$976.49","NA","$1,066.81","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$528.91","$528.91","","","",
"32124","","Explore chest free adhesions  ","A","1310200","$1,038.00","$1,038.00","NA","$1,134.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$567.87","$567.87","","","",
"32140","","Removal of lung lesion(s)     ","A","1310200","$1,113.31","$1,113.31","NA","$1,216.29","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$612.35","$612.35","","","",
"32141","","Remove/treat lung lesions     ","A","1310200","$1,704.01","$1,704.01","NA","$1,861.63","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$999.02","$999.02","","","",
"32150","","Removal of lung lesion(s)     ","A","1310200","$1,122.37","$1,122.37","NA","$1,226.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$618.23","$618.23","","","",
"32151","","Remove lung foreign body      ","A","1310200","$1,129.51","$1,129.51","NA","$1,233.99","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$622.64","$622.64","","","",
"32160","","Open chest heart massage      ","A","1310200","$884.82","$884.82","NA","$966.67","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$481.50","$481.50","","","",
"32200","","Drain open lung lesion        ","A","1310200","$1,278.89","$1,278.89","NA","$1,397.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$686.59","$686.59","","","",
"32215","","Treat chest lining            ","A","1310200","$902.99","$902.99","NA","$986.51","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$479.66","$479.66","","","",
"32220","","Release of lung               ","A","1310200","$1,772.83","$1,772.83","NA","$1,936.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$979.54","$979.54","","","",
"32225","","Partial release of lung       ","A","1310200","$1,113.14","$1,113.14","NA","$1,216.11","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$615.66","$615.66","","","",
"32310","","Removal of chest lining       ","A","1310200","$1,021.58","$1,021.58","NA","$1,116.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$561.63","$561.63","","","",
"32320","","Free/remove chest lining      ","A","1310200","$1,786.66","$1,786.66","NA","$1,951.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,001.59","$1,001.59","","","",
"32400","","Needle biopsy chest lining    ","A","1310200","$166.79","$95.54","$182.22","$104.37","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$64.69","$64.69","","","",
"32405","","Percut bx lung/mediastinum    ","A","1310200","$440.82","$100.15","$481.60","$109.42","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$61.75","$61.75","","","",
"32440","","Remove lung pneumonectomy     ","A","1310200","$1,749.87","$1,749.87","NA","$1,911.73","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,002.69","$1,002.69","","","",
"32442","","Sleeve pneumonectomy          ","A","1310200","$3,432.05","$3,432.05","NA","$3,749.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,075.59","$2,075.59","","","",
"32445","","Removal of lung extrapleural  ","A","1310200","$3,956.48","$3,956.48","NA","$4,322.46","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,346.48","$2,346.48","","","",
"32480","","Partial removal of lung       ","A","1310200","$1,653.43","$1,653.43","NA","$1,806.37","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$949.03","$949.03","","","",
"32482","","Bilobectomy                   ","A","1310200","$1,769.67","$1,769.67","NA","$1,933.37","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,008.57","$1,008.57","","","",
"32484","","Segmentectomy                 ","A","1310200","$1,605.38","$1,605.38","NA","$1,753.87","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$932.86","$932.86","","","",
"32486","","Sleeve lobectomy              ","A","1310200","$2,632.83","$2,632.83","NA","$2,876.37","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,576.08","$1,576.08","","","",
"32488","","Completion pneumonectomy      ","A","1310200","$2,688.40","$2,688.40","NA","$2,937.07","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,580.12","$1,580.12","","","",
"32491","","Lung volume reduction         ","R","1310200","$1,624.51","$1,624.51","NA","$1,774.78","35.9996","","","","R","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$927.71","$927.71","","","",
"32501","","Repair bronchus add-on        ","A","1310200","$273.60","$273.60","NA","$298.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$172.02","$172.02","","","",
"32503","","Resect apical lung tumor      ","A","1310200","$2,016.01","$2,016.01","NA","$2,202.50","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,166.62","$1,166.62","","","",
"32504","","Resect apical lung tum/chest  ","A","1310200","$2,296.23","$2,296.23","NA","$2,508.63","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,343.05","$1,343.05","","","",
"32505","","Wedge resect of lung initial  ","A","1310200","$1,042.03","$1,042.03","NA","$1,138.42","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$578.90","$578.90","","","",
"32506","","Wedge resect of lung add-on   ","A","1310200","$175.07","$175.07","NA","$191.26","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.27","$110.27","","","",
"32507","","Wedge resect of lung diag     ","A","1310200","$175.07","$175.07","NA","$191.26","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.27","$110.27","","","",
"32540","","Removal of lung lesion        ","A","1310200","$1,933.02","$1,933.02","NA","$2,111.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,115.53","$1,115.53","","","",
"32550","","Insert pleural cath           ","A","1310200","$799.08","$230.63","$872.99","$251.96","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$144.08","$144.08","","","",
"32551","","Insertion of chest tube       ","A","1310200","$174.36","$174.36","NA","$190.49","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$111.74","$111.74","","","",
"32552","","Remove lung catheter          ","A","1310200","$203.73","$175.71","$222.58","$191.96","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$92.99","$92.99","","","",
"32553","","Ins mark thor for rt perq     ","A","1310200","$585.24","$198.13","$639.37","$216.46","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$130.48","$130.48","","","",
"32554","","Aspirate pleura w/o imaging   ","A","1310200","$226.40","$98.70","$247.34","$107.83","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$66.90","$66.90","","","",
"32555","","Aspirate pleura w/ imaging    ","A","1310200","$324.20","$122.44","$354.19","$133.77","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$83.44","$83.44","","","",
"32556","","Insert cath pleura w/o image  ","A","1310200","$629.70","$134.91","$687.95","$147.39","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$91.89","$91.89","","","",
"32557","","Insert cath pleura w/ image   ","A","1310200","$573.18","$166.86","$626.20","$182.29","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$114.68","$114.68","","","",
"32560","","Treat pleurodesis w/agent     ","A","1310200","$276.01","$86.26","$301.54","$94.24","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$56.60","$56.60","","","",
"32561","","Lyse chest fibrin init day    ","A","1310200","$102.70","$75.08","$112.20","$82.03","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$51.09","$51.09","","","",
"32562","","Lyse chest fibrin subq day    ","A","1310200","$92.39","$67.57","$100.93","$73.82","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$45.58","$45.58","","","",
"32601","","Thoracoscopy diagnostic       ","A","1310200","$345.40","$345.40","NA","$377.34","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$202.16","$202.16","","","",
"32604","","Thoracoscopy wbx sac          ","A","1310200","$539.86","$539.86","NA","$589.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$322.35","$322.35","","","",
"32606","","Thoracoscopy w/bx med space   ","A","1310200","$517.52","$517.52","NA","$565.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$308.38","$308.38","","","",
"32607","","Thoracoscopy w/bx infiltrate  ","A","1310200","$345.00","$345.00","NA","$376.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$202.16","$202.16","","","",
"32608","","Thoracoscopy w/bx nodule      ","A","1310200","$422.56","$422.56","NA","$461.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$251.41","$251.41","","","",
"32609","","Thoracoscopy w/bx pleura      ","A","1310200","$289.03","$289.03","NA","$315.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$168.34","$168.34","","","",
"32650","","Thoracoscopy w/pleurodesis    ","A","1310200","$746.04","$746.04","NA","$815.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$398.06","$398.06","","","",
"32651","","Thoracoscopy remove cortex    ","A","1310200","$1,226.06","$1,226.06","NA","$1,339.47","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$690.27","$690.27","","","",
"32652","","Thoracoscopy rem totl cortex  ","A","1310200","$1,858.27","$1,858.27","NA","$2,030.16","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,070.69","$1,070.69","","","",
"32653","","Thoracoscopy remov fb/fibrin  ","A","1310200","$1,185.40","$1,185.40","NA","$1,295.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$667.85","$667.85","","","",
"32654","","Thoracoscopy contrl bleeding  ","A","1310200","$1,285.67","$1,285.67","NA","$1,404.60","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$754.22","$754.22","","","",
"32655","","Thoracoscopy resect bullae    ","A","1310200","$1,070.55","$1,070.55","NA","$1,169.57","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$594.34","$594.34","","","",
"32656","","Thoracoscopy w/pleurectomy    ","A","1310200","$896.38","$896.38","NA","$979.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$487.38","$487.38","","","",
"32658","","Thoracoscopy w/sac fb remove  ","A","1310200","$800.85","$800.85","NA","$874.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$430.41","$430.41","","","",
"32659","","Thoracoscopy w/sac drainage   ","A","1310200","$818.35","$818.35","NA","$894.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$438.86","$438.86","","","",
"32661","","Thoracoscopy w/pericard exc   ","A","1310200","$896.48","$896.48","NA","$979.40","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$489.95","$489.95","","","",
"32662","","Thoracoscopy w/mediast exc    ","A","1310200","$997.21","$997.21","NA","$1,089.45","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$550.97","$550.97","","","",
"32663","","Thoracoscopy w/lobectomy      ","A","1310200","$1,565.78","$1,565.78","NA","$1,710.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$905.66","$905.66","","","",
"32664","","Thoracoscopy w/ th nrv exc    ","A","1310200","$951.69","$951.69","NA","$1,039.72","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$524.87","$524.87","","","",
"32665","","Thoracoscop w/esoph musc exc  ","A","1310200","$1,383.44","$1,383.44","NA","$1,511.41","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$791.35","$791.35","","","",
"32666","","Thoracoscopy w/wedge resect   ","A","1310200","$975.23","$975.23","NA","$1,065.44","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$532.96","$532.96","","","",
"32667","","Thoracoscopy w/w resect addl  ","A","1310200","$175.47","$175.47","NA","$191.70","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.27","$110.27","","","",
"32668","","Thoracoscopy w/w resect diag  ","A","1310200","$175.47","$175.47","NA","$191.70","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$110.27","$110.27","","","",
"32669","","Thoracoscopy remove segment   ","A","1310200","$1,505.30","$1,505.30","NA","$1,644.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$864.86","$864.86","","","",
"32670","","Thoracoscopy bilobectomy      ","A","1310200","$1,795.18","$1,795.18","NA","$1,961.24","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,048.27","$1,048.27","","","",
"32671","","Thoracoscopy pneumonectomy    ","A","1310200","$1,994.41","$1,994.41","NA","$2,178.90","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,173.24","$1,173.24","","","",
"32672","","Thoracoscopy for lvrs         ","A","1310200","$1,712.43","$1,712.43","NA","$1,870.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$992.40","$992.40","","","",
"32673","","Thoracoscopy w/thymus resect  ","A","1310200","$1,364.91","$1,364.91","NA","$1,491.16","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$776.65","$776.65","","","",
"32674","","Thoracoscopy lymph node exc   ","A","1310200","$240.74","$240.74","NA","$263.01","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$151.43","$151.43","","","",
"32701","","Thorax stereo rad targetw/tx  ","A","1310200","$238.62","$238.62","NA","$260.69","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$153.64","$153.64","","","",
"32800","","Repair lung hernia            ","A","1310200","$1,058.44","$1,058.44","NA","$1,156.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$577.43","$577.43","","","",
"32810","","Close chest after drainage    ","A","1310200","$1,011.52","$1,011.52","NA","$1,105.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$549.50","$549.50","","","",
"32815","","Close bronchial fistula       ","A","1310200","$3,117.55","$3,117.55","NA","$3,405.93","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,838.88","$1,838.88","","","",
"32820","","Reconstruct injured chest     ","A","1310200","$1,493.16","$1,493.16","NA","$1,631.27","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$827.37","$827.37","","","",
"32851","","Lung transplant single        ","A","1310200","$3,681.55","$3,681.55","NA","$4,022.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,192.10","$2,192.10","","","",
"32852","","Lung transplant with bypass   ","A","1310200","$4,003.17","$4,003.17","NA","$4,373.46","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,407.49","$2,407.49","","","",
"32853","","Lung transplant double        ","A","1310200","$5,123.32","$5,123.32","NA","$5,597.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$3,105.11","$3,105.11","","","",
"32854","","Lung transplant with bypass   ","A","1310200","$5,432.81","$5,432.81","NA","$5,935.34","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$3,308.00","$3,308.00","","","",
"32900","","Removal of rib(s)             ","A","1310200","$1,589.14","$1,589.14","NA","$1,736.14","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$875.15","$875.15","","","",
"32905","","Revise & repair chest wall    ","A","1310200","$1,500.33","$1,500.33","NA","$1,639.11","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$856.04","$856.04","","","",
"32906","","Revise & repair chest wall    ","A","1310200","$1,851.34","$1,851.34","NA","$2,022.59","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,076.94","$1,076.94","","","",
"32940","","Revision of lung              ","A","1310200","$1,385.86","$1,385.86","NA","$1,514.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$784.36","$784.36","","","",
"32960","","Therapeutic pneumothorax      ","A","1310200","$139.61","$100.38","$152.52","$109.66","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$67.63","$67.63","","","",
"32994","","Ablate pulm tumor perq crybl  ","A","1310200","$6,989.03","$537.94","$7,635.51","$587.70","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$331.90","$331.90","","","",
"32997","","Total lung lavage             ","A","1310200","$373.54","$373.54","NA","$408.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$268.68","$268.68","","","",
"32998","","Ablate pulm tumor perq rf     ","A","1310200","$4,094.34","$493.50","$4,473.06","$539.15","35.9996","","","","A","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$331.90","$331.90","","","",
"33010","","Drainage of heart sac         ","A","1310200","$120.64","$120.64","NA","$131.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$73.14","$73.14","","","",
"33011","","Repeat drainage of heart sac  ","A","1310200","$121.60","$121.60","NA","$132.85","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$73.14","$73.14","","","",
"33015","","Incision of heart sac         ","A","1310200","$573.06","$573.06","NA","$626.07","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$313.16","$313.16","","","",
"33020","","Incision of heart sac         ","A","1310200","$986.38","$986.38","NA","$1,077.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$549.50","$549.50","","","",
"33025","","Incision of heart sac         ","A","1310200","$894.26","$894.26","NA","$976.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$503.55","$503.55","","","",
"33030","","Partial removal of heart sac  ","A","1310200","$2,241.76","$2,241.76","NA","$2,449.12","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,323.20","$1,323.20","","","",
"33031","","Partial removal of heart sac  ","A","1310200","$2,765.22","$2,765.22","NA","$3,021.00","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,654.00","$1,654.00","","","",
"33050","","Resect heart sac lesion       ","A","1310200","$1,135.07","$1,135.07","NA","$1,240.06","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$623.74","$623.74","","","",
"33120","","Removal of heart lesion       ","A","1310200","$2,344.57","$2,344.57","NA","$2,561.45","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,413.25","$1,413.25","","","",
