"HCPCS CODE","MODIFIER","SHORT DESCRIPTION","PROC STAT","MAC LOCALITY","NON-FACILITY PRICE","FACILITY PRICE","NON-FACILITY LIMITING CHARGE","FACILITY LIMITING CHARGE","CONV FACT","GPCI WORK","GPCI PE","GPCI MP","PROC STAT","PCTC","NOT USED FOR MEDICARE","WORK RVU","NA FLAG FOR NON-FAC PE RVU","NON-FACILITY PE RVU","NA FLAG FOR TRANS NON-FAC PE RVU","TRANSITIONED NON-FAC PE RVU","NA FLG FOR FULLY IMP NON-FAC PE RVU","FULLY IMPLEMENTED NON-FAC PE RVU","NA FLAG FOR TRANS FACILITY PE RVU","NA FLAG FOR FACILITY PE RVU","FACILITY PE RVU","TRANSITIONED FACILITY PE RVU","NA FLAG FOR FULLY IMP FAC PE RVU","FULLY IMPLEMENTED FACILITY PE RVU","MP RVU","NON-FACILITY TOTAL","TRANSITIONED NON-FAC TOTAL","FACILITY TOTAL","TRANSITIONED FACILITY TOTAL","FULLY IMPLEMENTED NON-FAC TOTAL","FULLY IMPLEMENTED FACILITY TOTAL","PCTC","GLOBAL","PRE OP","INTRA OP","POST OP","MULT SURG","BILT SURG","ASST SURG","CO SURG","TEAM SURG","PHYS SUPV","ENDOBASE","CONV FACT","NOT USED FOR MEDICARE","DIAG IMAGING FAMILY IND","OPPS NON-FACILITY PAYMENT AMOUNT<sup>1</sup>","OPPS FACILITY PAYMENT AMOUNT<sup>1</sup>","NON-FAC PE USED FOR OPPS PMT AMT","FACILITY PE USED FOR OPPS PMT AMT","MALPRACTICE USED FOR OPPS PMT AMT",
"33778","","Repair great vessels defect   ","A","0810200","$2,186.51","$2,186.51","NA","$2,388.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,538.98","$1,538.98","","","",
"33779","","Repair great vessels defect   ","A","0810200","$2,164.46","$2,164.46","NA","$2,364.67","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,556.26","$1,556.26","","","",
"33780","","Repair great vessels defect   ","A","0810200","$2,204.79","$2,204.79","NA","$2,408.73","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,580.38","$1,580.38","","","",
"33781","","Repair great vessels defect   ","A","0810200","$2,152.02","$2,152.02","NA","$2,351.08","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,555.54","$1,555.54","","","",
"33782","","Nikaidoh proc                 ","A","0810200","$3,003.96","$3,003.96","NA","$3,281.83","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,162.86","$2,162.86","","","",
"33783","","Nikaidoh proc w/ostia implt   ","A","0810200","$3,245.42","$3,245.42","NA","$3,545.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,342.85","$2,342.85","","","",
"33786","","Repair arterial trunk         ","A","0810200","$2,118.35","$2,118.35","NA","$2,314.30","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,507.30","$1,507.30","","","",
"33788","","Revision of pulmonary artery  ","A","0810200","$1,426.93","$1,426.93","NA","$1,558.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$987.11","$987.11","","","",
"33800","","Aortic suspension             ","A","0810200","$919.64","$919.64","NA","$1,004.71","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$622.07","$622.07","","","",
"33802","","Repair vessel defect          ","A","0810200","$1,010.34","$1,010.34","NA","$1,103.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$661.31","$661.31","","","",
"33803","","Repair vessel defect          ","A","0810200","$1,071.43","$1,071.43","NA","$1,170.54","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$731.15","$731.15","","","",
"33813","","Repair septal defect          ","A","0810200","$1,154.72","$1,154.72","NA","$1,261.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$768.95","$768.95","","","",
"33814","","Repair septal defect          ","A","0810200","$1,418.94","$1,418.94","NA","$1,550.19","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$956.51","$956.51","","","",
"33820","","Revise major vessel           ","A","0810200","$902.78","$902.78","NA","$986.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$600.83","$600.83","","","",
"33822","","Revise major vessel           ","A","0810200","$952.17","$952.17","NA","$1,040.24","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$637.55","$637.55","","","",
"33824","","Revise major vessel           ","A","0810200","$1,098.71","$1,098.71","NA","$1,200.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$728.27","$728.27","","","",
"33840","","Remove aorta constriction     ","A","0810200","$1,154.00","$1,154.00","NA","$1,260.74","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$768.23","$768.23","","","",
"33845","","Remove aorta constriction     ","A","0810200","$1,242.83","$1,242.83","NA","$1,357.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$825.47","$825.47","","","",
"33851","","Remove aorta constriction     ","A","0810200","$1,185.04","$1,185.04","NA","$1,294.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$791.27","$791.27","","","",
"33852","","Repair septal defect          ","A","0810200","$1,302.65","$1,302.65","NA","$1,423.15","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$878.75","$878.75","","","",
"33853","","Repair septal defect          ","A","0810200","$1,706.66","$1,706.66","NA","$1,864.52","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,170.35","$1,170.35","","","",
"33860","","Ascending aortic graft        ","A","0810200","$2,990.21","$2,990.21","NA","$3,266.80","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,140.54","$2,140.54","","","",
"33863","","Ascending aortic graft        ","A","0810200","$2,932.56","$2,932.56","NA","$3,203.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,116.42","$2,116.42","","","",
"33864","","Ascending aortic graft        ","A","0810200","$3,004.24","$3,004.24","NA","$3,282.13","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,162.86","$2,162.86","","","",
"33870","","Transverse aortic arch graft  ","A","0810200","$2,348.35","$2,348.35","NA","$2,565.57","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,658.14","$1,658.14","","","",
"33875","","Thoracic aortic graft         ","A","0810200","$2,557.04","$2,557.04","NA","$2,793.56","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,825.90","$1,825.90","","","",
"33877","","Thoracoabdominal graft        ","A","0810200","$3,370.29","$3,370.29","NA","$3,682.04","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,485.05","$2,485.05","","","",
"33880","","Endovasc taa repr incl subcl  ","A","0810200","$1,677.70","$1,677.70","NA","$1,832.89","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,244.87","$1,244.87","","","",
"33881","","Endovasc taa repr w/o subcl   ","A","0810200","$1,441.01","$1,441.01","NA","$1,574.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,064.87","$1,064.87","","","",
"33883","","Insert endovasc prosth taa    ","A","0810200","$1,049.45","$1,049.45","NA","$1,146.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$759.23","$759.23","","","",
"33884","","Endovasc prosth taa add-on    ","A","0810200","$387.21","$387.21","NA","$423.03","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$295.20","$295.20","","","",
"33886","","Endovasc prosth delayed       ","A","0810200","$905.36","$905.36","NA","$989.11","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$651.23","$651.23","","","",
"33889","","Artery transpose/endovas taa  ","A","0810200","$738.38","$738.38","NA","$806.68","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$573.11","$573.11","","","",
"33891","","Car-car bp grft/endovas taa   ","A","0810200","$896.95","$896.95","NA","$979.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$719.99","$719.99","","","",
"33910","","Remove lung artery emboli     ","A","0810200","$2,456.19","$2,456.19","NA","$2,683.39","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,735.54","$1,735.54","","","",
"33915","","Remove lung artery emboli     ","A","0810200","$1,287.92","$1,287.92","NA","$1,407.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$898.19","$898.19","","","",
"33916","","Surgery of great vessel       ","A","0810200","$3,931.79","$3,931.79","NA","$4,295.48","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$2,807.97","$2,807.97","","","",
"33917","","Repair pulmonary artery       ","A","0810200","$1,357.35","$1,357.35","NA","$1,482.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$910.79","$910.79","","","",
"33920","","Repair pulmonary atresia      ","A","0810200","$1,684.52","$1,684.52","NA","$1,840.34","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,178.63","$1,178.63","","","",
"33922","","Transect pulmonary artery     ","A","0810200","$1,293.61","$1,293.61","NA","$1,413.27","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$871.91","$871.91","","","",
"33924","","Remove pulmonary shunt        ","A","0810200","$266.13","$266.13","NA","$290.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$197.64","$197.64","","","",
"33925","","Rpr pul art unifocal w/o cpb  ","A","0810200","$1,599.73","$1,599.73","NA","$1,747.70","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,126.79","$1,126.79","","","",
"33926","","Repr pul art unifocal w/cpb   ","A","0810200","$2,249.50","$2,249.50","NA","$2,457.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,610.26","$1,610.26","","","",
"33927","","Impltj tot rplcmt hrt sys     ","A","0810200","$2,364.22","$2,364.22","NA","$2,582.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,763.98","$1,763.98","","","",
"33935","","Transplantation heart/lung    ","R","0810200","$4,627.23","$4,627.23","NA","$5,055.25","35.9996","","","","R","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$3,304.04","$3,304.04","","","",
"33945","","Transplantation of heart      ","R","0810200","$4,512.18","$4,512.18","NA","$4,929.56","35.9996","","","","R","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$3,221.96","$3,221.96","","","",
"33946","","Ecmo/ecls initiation venous   ","A","0810200","$290.60","$290.60","NA","$317.48","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$216.00","$216.00","","","",
"33947","","Ecmo/ecls initiation artery   ","A","0810200","$322.23","$322.23","NA","$352.04","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$238.68","$238.68","","","",
"33948","","Ecmo/ecls daily mgmt-venous   ","A","0810200","$228.62","$228.62","NA","$249.77","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$170.28","$170.28","","","",
"33949","","Ecmo/ecls daily mgmt artery   ","A","0810200","$220.71","$220.71","NA","$241.12","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$165.60","$165.60","","","",
"33951","","Ecmo/ecls insj prph cannula   ","A","0810200","$396.60","$396.60","NA","$433.28","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$293.40","$293.40","","","",
"33952","","Ecmo/ecls insj prph cannula   ","A","0810200","$399.81","$399.81","NA","$436.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$293.40","$293.40","","","",
"33953","","Ecmo/ecls insj prph cannula   ","A","0810200","$443.04","$443.04","NA","$484.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$327.96","$327.96","","","",
"33954","","Ecmo/ecls insj prph cannula   ","A","0810200","$446.05","$446.05","NA","$487.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$327.96","$327.96","","","",
"33955","","Ecmo/ecls insj ctr cannula    ","A","0810200","$776.03","$776.03","NA","$847.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$575.99","$575.99","","","",
"33956","","Ecmo/ecls insj ctr cannula    ","A","0810200","$778.07","$778.07","NA","$850.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$575.99","$575.99","","","",
"33957","","Ecmo/ecls repos perph cnula   ","A","0810200","$172.62","$172.62","NA","$188.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.36","$126.36","","","",
"33958","","Ecmo/ecls repos perph cnula   ","A","0810200","$172.95","$172.95","NA","$188.94","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.36","$126.36","","","",
"33959","","Ecmo/ecls repos perph cnula   ","A","0810200","$219.11","$219.11","NA","$239.38","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$160.92","$160.92","","","",
"33962","","Ecmo/ecls repos perph cnula   ","A","0810200","$219.77","$219.77","NA","$240.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$160.92","$160.92","","","",
"33963","","Ecmo/ecls repos perph cnula   ","A","0810200","$437.67","$437.67","NA","$478.16","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$324.00","$324.00","","","",
"33964","","Ecmo/ecls repos perph cnula   ","A","0810200","$461.94","$461.94","NA","$504.67","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$342.00","$342.00","","","",
"33965","","Ecmo/ecls rmvl perph cannula  ","A","0810200","$172.62","$172.62","NA","$188.58","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$126.36","$126.36","","","",
"33966","","Ecmo/ecls rmvl prph cannula   ","A","0810200","$221.82","$221.82","NA","$242.34","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$162.00","$162.00","","","",
"33967","","Insert i-aort percut device   ","A","0810200","$242.71","$242.71","NA","$265.16","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$174.24","$174.24","","","",
"33968","","Remove aortic assist device   ","A","0810200","$31.76","$31.76","NA","$34.70","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$23.04","$23.04","","","",
"33969","","Ecmo/ecls rmvl perph cannula  ","A","0810200","$255.51","$255.51","NA","$279.15","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$187.92","$187.92","","","",
"33970","","Aortic circulation assist     ","A","0810200","$331.39","$331.39","NA","$362.05","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$242.64","$242.64","","","",
"33971","","Aortic circulation assist     ","A","0810200","$661.88","$661.88","NA","$723.10","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$431.64","$431.64","","","",
"33973","","Insert balloon device         ","A","0810200","$481.69","$481.69","NA","$526.24","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$351.00","$351.00","","","",
"33974","","Remove intra-aortic balloon   ","A","0810200","$829.68","$829.68","NA","$906.42","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$541.07","$541.07","","","",
"33975","","Implant ventricular device    ","A","0810200","$1,218.34","$1,218.34","NA","$1,331.03","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$899.99","$899.99","","","",
"33976","","Implant ventricular device    ","A","0810200","$1,484.51","$1,484.51","NA","$1,621.82","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,106.99","$1,106.99","","","",
"33977","","Remove ventricular device     ","A","0810200","$1,047.93","$1,047.93","NA","$1,144.86","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$750.95","$750.95","","","",
"33978","","Remove ventricular device     ","A","0810200","$1,246.85","$1,246.85","NA","$1,362.18","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$899.99","$899.99","","","",
"33979","","Insert intracorporeal device  ","A","0810200","$1,817.64","$1,817.64","NA","$1,985.77","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,349.98","$1,349.98","","","",
"33980","","Remove intracorporeal device  ","A","0810200","$1,662.37","$1,662.37","NA","$1,816.14","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,205.99","$1,205.99","","","",
"33981","","Replace vad pump ext          ","A","0810200","$777.81","$777.81","NA","$849.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$579.95","$579.95","","","",
"33982","","Replace vad intra w/o bp      ","A","0810200","$1,827.49","$1,827.49","NA","$1,996.53","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,362.94","$1,362.94","","","",
"33983","","Replace vad intra w/bp        ","A","0810200","$2,154.67","$2,154.67","NA","$2,353.98","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,603.42","$1,603.42","","","",
"33984","","Ecmo/ecls rmvl prph cannula   ","A","0810200","$266.14","$266.14","NA","$290.75","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$196.56","$196.56","","","",
"33985","","Ecmo/ecls rmvl ctr cannula    ","A","0810200","$480.85","$480.85","NA","$525.33","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$356.04","$356.04","","","",
"33986","","Ecmo/ecls rmvl ctr cannula    ","A","0810200","$486.91","$486.91","NA","$531.95","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$360.00","$360.00","","","",
"33987","","Artery expos/graft artery     ","A","0810200","$194.99","$194.99","NA","$213.02","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$145.44","$145.44","","","",
"33988","","Insertion of left heart vent  ","A","0810200","$727.22","$727.22","NA","$794.49","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$539.99","$539.99","","","",
"33989","","Removal of left heart vent    ","A","0810200","$461.94","$461.94","NA","$504.67","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$342.00","$342.00","","","",
"33990","","Insert vad artery access      ","A","0810200","$397.95","$397.95","NA","$434.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$284.40","$284.40","","","",
"33991","","Insert vad art&vein access    ","A","0810200","$585.67","$585.67","NA","$639.84","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$418.68","$418.68","","","",
"33992","","Remove vad different session  ","A","0810200","$186.96","$186.96","NA","$204.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$135.00","$135.00","","","",
"33993","","Reposition vad diff session   ","A","0810200","$163.71","$163.71","NA","$178.85","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$117.36","$117.36","","","",
"34001","","Removal of artery clot        ","A","0810200","$851.47","$851.47","NA","$930.23","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$643.67","$643.67","","","",
"34051","","Removal of artery clot        ","A","0810200","$924.71","$924.71","NA","$1,010.24","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$611.63","$611.63","","","",
"34101","","Removal of artery clot        ","A","0810200","$560.11","$560.11","NA","$611.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$393.48","$393.48","","","",
"34111","","Removal of arm artery clot    ","A","0810200","$560.37","$560.37","NA","$612.20","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$393.48","$393.48","","","",
"34151","","Removal of artery clot        ","A","0810200","$1,304.22","$1,304.22","NA","$1,424.86","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$954.71","$954.71","","","",
"34201","","Removal of artery clot        ","A","0810200","$961.48","$961.48","NA","$1,050.42","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$701.27","$701.27","","","",
"34203","","Removal of leg artery clot    ","A","0810200","$890.70","$890.70","NA","$973.09","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$642.95","$642.95","","","",
"34401","","Removal of vein clot          ","A","0810200","$1,375.97","$1,375.97","NA","$1,503.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$954.71","$954.71","","","",
"34421","","Removal of vein clot          ","A","0810200","$687.22","$687.22","NA","$750.79","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$481.31","$481.31","","","",
"34451","","Removal of vein clot          ","A","0810200","$1,334.82","$1,334.82","NA","$1,458.29","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,026.71","$1,026.71","","","",
"34471","","Removal of vein clot          ","A","0810200","$1,002.79","$1,002.79","NA","$1,095.55","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$759.95","$759.95","","","",
"34490","","Removal of vein clot          ","A","0810200","$576.81","$576.81","NA","$630.17","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$392.76","$392.76","","","",
"34501","","Repair valve femoral vein     ","A","0810200","$830.44","$830.44","NA","$907.25","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$606.59","$606.59","","","",
"34502","","Reconstruct vena cava         ","A","0810200","$1,447.98","$1,447.98","NA","$1,581.92","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,010.51","$1,010.51","","","",
"34510","","Transposition of vein valve   ","A","0810200","$948.88","$948.88","NA","$1,036.65","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$716.75","$716.75","","","",
"34520","","Cross-over vein graft         ","A","0810200","$919.56","$919.56","NA","$1,004.62","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$690.47","$690.47","","","",
"34530","","Leg vein fusion               ","A","0810200","$872.59","$872.59","NA","$953.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$645.47","$645.47","","","",
"34701","","Evasc rpr a-ao ndgft          ","A","0810200","$1,155.44","$1,155.44","NA","$1,262.31","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$853.55","$853.55","","","",
"34702","","Evasc rpr a-ao ndgft rpt      ","A","0810200","$1,729.38","$1,729.38","NA","$1,889.35","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,295.99","$1,295.99","","","",
"34703","","Evasc rpr a-unilac ndgft      ","A","0810200","$1,293.28","$1,293.28","NA","$1,412.91","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$954.71","$954.71","","","",
"34704","","Evasc rpr a-unilac ndgft rpt  ","A","0810200","$2,157.21","$2,157.21","NA","$2,356.76","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,619.98","$1,619.98","","","",
"34705","","Evac rpr a-biiliac ndgft      ","A","0810200","$1,432.66","$1,432.66","NA","$1,565.18","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,064.87","$1,064.87","","","",
"34706","","Evasc rpr a-biiliac rpt       ","A","0810200","$2,156.49","$2,156.49","NA","$2,355.96","35.9996","","","","A","","","","","","NA","","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9996","","","$1,619.98","$1,619.98","","","",
